,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10
ZNF471,0.794102089559336,1.00893015883689,0.723260527120109,0.895499370092322,1.12979491627812,0.913431632058424,0.869705857908377,0.74997161937753,1.08666185889255,1.4494645634793
ZFP28,1.56907955249716,1.14761662168195,1.10205749573548,1.1323620891837,1.28086145265475,1.57857912043302,0.69397332610697,0.857056864350326,1.27318367132881,1.83717052486264
ZNF470,1.00940011245607,0.728801685596658,0.823489557090689,0.833017814196201,0.904814520583582,1.04841587046054,0.318963272775591,0.41303388889795,0.785456410170943,1.32101113108741
ZNF71,2.40593859800117,2.40397865127199,2.2463996874559,2.15354620185516,2.40951970799114,2.34917794745836,1.97083422816031,1.90734187667706,2.44066782304156,2.84532416080215
ZNF264,1.65659552700198,1.84807662324821,2.11396751707041,2.12124714164432,2.03213610396125,2.20360389324644,1.42817408153487,1.50747662729238,1.72927883153811,1.92901136225451
AURKC,1.20070160823611,1.1857514248878,1.58763725116675,1.79912450724503,1.21497569273913,1.14642724385211,1.33992479078711,1.82583326030118,0.869871257802642,1.37030735033175
ZNF805,1.07831682584853,0.987072010474383,1.0595731786785,1.08038161431007,1.50970646143774,1.50943091039348,1.19581689132177,1.3858000326132,1.17301346153318,1.35647435247409
ZNF460,3.86268403255893,3.71327962111593,3.68498942723229,3.95926049971024,4.31871126170856,4.61337772235316,3.75614533384469,3.89613524748412,4.15829135488157,4.55880192260999
ZNF543,1.662082417373,1.79102115966724,2.18932443884196,2.34091969030516,2.2450864600402,2.27776867679883,1.49343600055439,1.49262955081406,1.96359174062972,2.72456657129488
ZNF304,1.73818481822988,1.69468023197955,1.40157183853599,1.62831846054903,1.26498613954565,1.63112720488672,1.36444032960839,1.20099478631781,1.56049753347332,2.04243621685152
ZNF547,1.15378941420748,0.971842086362297,0.867181220108854,0.954472401272895,1.26121759950934,1.12723533627753,0.672611874032175,0.798960359905213,1.14491544813048,1.55277464811794
TRAPPC2B,5.06254380382175,5.19250602981688,4.96421805608157,4.59457013319023,5.4318085482184,4.88459292941125,4.55790467321286,4.2472839911549,4.95216215003187,5.29688740596898
ZNF548,1.82542451805145,2.19725469140477,1.77235321899831,1.95360721316186,2.12451966684949,2.06415482632213,1.46109227518013,1.42398465768223,1.82326625479723,2.9060318653656
ZNF17,2.28958088228857,2.47572840785684,2.35238158189489,2.58416830750721,2.22403777822241,2.58412497555006,2.08310012620172,2.03913246970942,2.619799024959,2.48255719926501
ZNF749,3.6997107136812,3.43458063920817,3.14197341173257,2.8086008328946,3.61416325500243,3.13287129749991,2.70676375993257,2.89234942438591,3.71823653799801,3.4940518584081
ZNF772,0.672075044068871,1.00684156995571,0.834961907979415,0.901243756203573,1.39797234807592,0.585602998907795,0.578629231786683,0.534558928583508,1.14757986471282,1.49107245088863
ZNF419,1.20066090191235,1.20001984233884,1.65326030343343,1.65832212283423,1.6352550512824,1.3525490174093,0.822292137744864,0.848365042025802,1.09131976623405,1.25000043506439
ZNF773,1.18738520107844,1.22549228490867,1.30293128963311,1.46650635757788,1.52801231178958,1.67433534408571,0.734123677936221,0.892945938199246,1.06148214699516,1.38423066244225
ZNF549,1.12809737216875,1.09134371481523,1.11670549311894,1.09765720469015,1.26598441813639,1.18759840531188,0.578811352070397,0.749097952333111,0.864470392646385,1.08092650994236
ZNF550,2.01135532631903,1.85163186262018,2.14383251932612,2.09507981828983,2.21283461515189,2.13423865316686,1.34601142684177,1.33176903549134,1.8606763781111,2.12783325861129
ZNF416,1.91965564668925,2.26467644153847,2.09947503657907,2.34250634498891,1.94951489437228,2.12667260693951,1.60476940859003,1.493221318926,1.9971639643588,2.68308150868381
ZNF530,0.626594401184317,1.26705033441979,1.24590169866649,1.43292495520008,1.13424314641338,1.01477558608786,0.871732386671127,0.801029135758314,1.31354344318494,1.36994450621059
ZNF134,2.55296017652187,2.58639106201597,2.76028974717307,3.01788087674769,3.09348218786015,3.04282490624109,2.44442648698764,2.28961332301038,2.79227844100376,3.34055568929641
ZNF211,2.60589220081321,2.66209079238462,2.65010675938482,2.78983198355384,2.91754176265759,2.92357800924162,2.23307247192077,2.29450215871388,2.98230439905813,2.93636662644402
ZNF551,1.72567172033988,1.72975645144389,1.96036565555743,1.76003635300198,1.48211191718496,1.9982682887987,0.893454817720123,0.942704916649297,1.82300561490186,1.74303207828301
ZNF154,0.782472836942018,0.815180638885486,0.835844136584804,1.08763290062484,0.87394767411198,0.964760933317838,1.05577438443251,1.15604835872917,1.20857221919424,1.63125309791981
ZNF671,1.86615879142522,2.02014318055746,2.01571523462711,2.36638306636573,1.76052567151871,2.17726010547498,2.15225438127709,1.97679120772737,2.55942155660101,2.45761876653102
ZNF776,1.61942605502043,1.51082731591607,1.90541012036975,1.78835816671416,2.05779955716229,1.74244476381903,1.4815129726251,1.49314822081041,1.86453507722904,2.10072442772494
ZNF586,2.25334051416376,2.45731521048018,2.53494401993874,2.47767024426936,2.67523576570162,2.40168368709483,2.13935374794373,1.97257176158584,2.83982015474282,2.56327084681769
ZNF552,2.77590664752748,2.87683350378826,3.23150257181335,3.36196450188026,3.58877357419579,3.67159019311744,3.09550951162338,2.98323900079741,3.33471291852738,3.14544653532325
ZNF587B,0.695829069134806,1.05569013444555,1.07274086348968,0.943638896699261,1.25555688793333,1.07085888699971,0.694667931720808,0.840721649713869,0.884716416624579,1.09425422425046
ZNF814,0.771862812217589,0.994386099074336,1.2360967483483,0.908193064818814,1.09945543450351,1.03532933847159,0.772327456194064,0.808703007814312,1.24172728388706,1.3750290306503
ZNF587,2.40717969744331,2.23402580254595,2.78101283315412,2.34099106307384,3.39097928988555,2.61461640185108,2.10450830905213,2.11557613397329,1.9042056064105,1.8589492080222
ZNF417,1.06039886742134,1.10251295236226,1.05643783450863,1.12873446469355,1.66909853698338,1.32938063775578,0.931310290237485,1.0386327156098,1.39964927470884,1.5012541468005
ZNF256,2.58137779602803,2.50144853277831,2.36832648219228,2.71717066120762,2.78800568420387,2.94518564203967,1.75919677006938,1.56803566378692,2.42839065057641,2.34034566584787
C19orf18,0.219976971247737,0.825210856831075,1.07357907198073,0.772174515264183,0.878191935190148,0,0.676000414182516,0.49788584278982,0.925787043136588,1.32662892053088
ZNF606,2.01761254066893,1.95455997029847,2.16238113327365,2.2674440280545,2.42819551490353,2.12493802644324,1.63714922760757,1.77194987492101,2.5525706724809,2.72681677570636
ZNF135,1.22560434088024,1.11317072168511,0.938315422971142,1.08874496285074,1.0112061107024,1.1421897119236,1.18789477992893,1.08161709703521,1.39805308787422,1.96447302027733
ZSCAN18,2.62341677269849,2.88604998629257,2.56086677540564,3.03498928651171,2.85556262318866,3.45487675120818,2.91764240983087,2.5638454153036,2.77415518971698,3.31419858449081
ZNF329,2.13356804875662,2.27331068455471,2.18107730678607,2.37232369497482,2.55756321525042,2.73520003318916,2.01501607077374,1.71989551901461,2.22423841252156,2.36666809993772
ZNF274,2.70806526833471,2.88128955823623,2.98638441976847,3.0764926388695,3.17824971085957,3.52644275112469,2.28214293522585,2.52116861918894,2.69116042447379,3.21414426751884
ZNF544,1.9015258595831,1.92453074532553,2.22652389109331,2.02913632188741,2.42142883381603,2.20520648245358,1.62046754040057,1.65199239004821,2.31990912722132,2.83179247202406
ZNF8,1.6094873639692,1.246822062155,1.04199054816955,1.19632951632874,1.3306445131666,1.46744332895866,1.25141974574233,1.32821942533098,1.4055563330513,1.41481709759548
ERVK3-1,2.95895598682116,2.70232247445254,2.77787059178313,2.72502230430099,3.30752229405278,3.3136333751163,2.60525570865786,2.72467484166025,3.12182369714611,3.61821029190767
ZSCAN22,1.33459044314885,1.07417942534525,1.11428138302402,1.42930966647792,1.82941017306749,1.69814279394722,1.05122884385162,1.28585832300976,1.21826774315232,2.04032201647799
A1BG,4.81624290267039,5.28325718144835,4.02298886798184,4.62801790983892,5.23363864819401,5.32551688576969,4.96851583145276,4.80581586542539,4.53811280094661,4.30791909335072
A1BG-AS1,2.45073091878814,2.96667562227063,2.29914461674767,2.87473863155113,2.52927815828707,2.59569115846134,2.71631555063201,2.52361383891666,2.38098958475541,2.45916899926009
ZNF497,0.30105674066895,0.577118867267068,0.646984308152861,0.735343563971638,0.57718842539553,0.379869189794433,0.610009875277154,0.703987847453078,0.611764285411388,0.614629392772071
ZNF837,0.969098708179027,1.12657373048731,1.17472004687754,1.27769087624129,0.807019895861831,0.982112545158764,1.04907804031923,1.00987598831576,0.48786456441314,0
ZNF584,2.65413737281032,2.63054164213357,2.82898840701107,2.7574112919248,2.21864953365781,3.00593648135697,2.93827909499988,2.85578265237586,2.51300943072232,2.30625647843079
ZNF324B,1.00611604852718,1.35057981524852,1.60858037137745,1.3362184800336,1.62784141409808,1.17054278117865,1.32646266132534,1.20691700800282,1.08552112335253,1.24366646222614
ZNF324,2.2097297343403,2.19757723166108,2.36314174882909,2.37347490331482,2.55665771787175,2.64469899331228,2.2622048719863,2.32747635332451,2.65889243539924,3.13940187559177
ZNF446,2.34415494789235,2.65782839990938,2.69015830915913,2.49598433666248,2.35082203500576,2.29705619638093,2.57552149124801,2.62772923472513,2.677087152385,3.13986283932691
SLC27A5,3.48272940403044,2.98444395632372,2.59407589423743,2.26907556216627,3.57208289584874,2.79164755533557,3.44382832761826,3.48355897985235,1.98160312385352,2.23177162043291
ZBTB45,3.74783569951344,3.79570886601333,4.05485870350169,3.9211124142138,3.84727686519565,3.64165680547521,3.6473363871182,3.98787871828013,3.92989344185965,4.3256326603634
TRIM28,5.40739219738763,5.21622582520125,5.47330942485595,5.17977454435048,5.5446962014537,5.15137191104784,5.94446366430571,6.22085905290154,5.24043565770067,5.0810283071821
CHMP2A,7.00461401248412,6.94581520600719,7.3652911026987,7.0577676223951,7.10234365753595,6.74512279913134,7.07914191125597,7.11985511748219,7.2410270701112,7.3030252163623
UBE2M,4.7377451900974,4.80292259262988,5.02348063842002,4.81699654731132,4.90865707288395,4.77611851481611,5.12947752417985,5.16975551602003,4.6891039360324,4.74043419673593
MZF1,2.87618237710758,3.22557977859839,3.34419249948165,3.47336452244123,3.10536149835735,3.10492576500598,3.30701811369815,3.38744548570043,3.33536089975284,3.45347367846283
ZFY,0,0,2.84814440533077,3.15478757098913,2.98180058423738,3.3278510578922,2.11973945860618,2.29837826801672,0,0
PCDH11Y,0.0183038166719174,0.0484964421272363,0.208751088659921,0.318358691655596,0.0461165862899139,0.0284126389461435,0.0573327590152178,0.0228632622593424,0.0494515051548079,0.159508564443233
USP9Y,0,0,1.53397066551968,1.88792174572819,1.82608474418905,2.148359213746,1.25123608323293,1.21039512232477,0,0
DDX3Y,0,0,4.77659766173383,5.30509258368133,5.89525506324658,6.27663169412073,4.33072743930563,4.31146872669591,0,0.311796900655393
UTY,0,0,2.98943361903703,3.43432586417463,3.59561682466479,3.83327003043471,2.96549119034779,2.83832987111694,0,0
TMSB4Y,0,0,3.49938641814313,3.10254320460327,2.75178178106589,2.66805654694283,2.53762750858248,2.3674673364189,0,0
KDM5D,0,0,3.01930882139693,3.33832694946369,3.48676732125188,3.84896090579534,2.73789923056499,2.54397598287004,0,0
EIF1AY,0,0,5.01205058321635,5.20665510852596,5.16901918515771,5.77087509138375,4.49268697490133,4.27770267955501,0,0
PRORY,0,0,0.274182901937945,0.167287555087181,0.905649420370001,0.181036519969178,0,0,0,0
IL17RA,3.27035958972166,3.33037915107417,2.89920680680194,3.14863319034636,2.98074064096798,3.19207299055071,3.53040344355127,3.52809561113282,3.27923536675666,3.36260239181449
CECR3,0,0,0.194021148546134,0.0791133501219553,1.0007854635502,0.0858307071922293,0.362427434081646,0.198737311425126,0.147271682796739,0
CECR2,0.359049189450619,0.261362495196433,0.454603847809341,0.253714173551557,0.78147277639399,0.481473114493466,0.0274744558349653,0.0745458692030726,0.254523667557713,0.775280309373456
SLC25A18,0.327519394487429,1.00161095085369,0.411619498375779,1.25810879995211,0.216718268217952,1.01242841201313,0.0411024626060107,0.056382739476793,0.231445421472672,0.790116902444835
ATP6V1E1,6.17602624278746,5.96800680713461,6.18474643239583,6.16422460289068,6.30290638826552,6.42761156757402,6.11336554101377,6.11355567192057,6.08025327384847,6.35380043306805
BCL2L13,3.8356700768874,3.89509635993145,4.1684334299487,3.85063122130867,4.1221406808018,3.99020038925955,3.69751647422594,3.73117924709631,3.82395521836353,3.8316470978515
BID,5.7923553924568,5.38736044956289,5.80914735607418,5.43382404481033,5.25275140957926,5.04914198643791,6.19830059287375,6.19799524662283,5.17614334563465,4.98169393775865
LINC00528,2.43184527619523,2.44282401334338,2.35794348468777,2.27741101785432,2.39511508179509,2.72194525350948,3.40889915535088,2.94890843300708,3.64722569960715,3.00496925631458
MICAL3,1.65174022215443,1.69731857042144,1.94004267491675,1.60143340371519,2.02073589994328,1.82664594524806,1.54994596205108,1.64408207838548,1.84603360975082,1.7776410736937
PEX26,2.02853873684883,2.02341387710727,2.57526496015014,2.07208584404733,2.29193978130143,2.15097894600538,2.33583336301482,2.25779647953841,2.28556219777122,2.27464175198957
TUBA8,0,0,0.094591476980251,0,0.190776669847429,0.0308899318319511,0.0881666540951623,0.0493005677326009,0,0
USP18,2.21525628289409,2.28328619453562,3.41866706172828,3.37266629821772,2.4823055813844,2.49668705458081,2.59493658054483,2.84661066943538,3.26971626358435,2.85484886264964
FAM230A,0,0,0.0365619333182264,0.0428579071979205,0,0.0465464456782525,0,0,0,0
TMEM191B,4.5698140738601,3.72798677584375,3.91570754764126,2.96144750449781,3.89841041136302,2.68973154659581,3.99540433216815,4.29346084120768,3.40036199776819,3.54620084375652
DGCR6,0.790353076536484,0.93961748975243,1.08459888906304,0.940789108589207,2.61403287309473,1.39855378113282,1.04184333967739,1.01590973319038,0.780100441394218,1.22396713228467
PRODH,0.142444610374016,0.0330241242522373,0.185335394353847,0.0526425390676525,1.00863249298066,0.557275383837085,0.461073834707336,0.381764878262414,0.161039114935322,0
DGCR2,4.06901356251039,3.9515142042304,4.43997098165612,4.12172397408799,4.36206261292335,4.09814209474387,4.20008671323342,4.14999032585932,4.26122960318861,4.30095825687913
SLC25A1,5.32117464848162,5.1340573706876,5.6701436955666,5.14339219483034,5.14294442360491,4.76502457030894,5.85819460572568,6.06667814539874,5.3152323817332,5.24536437021368
CLTCL1,1.5080204283024,1.22331302954933,1.15966315110499,0.826347077642001,2.20902288143848,1.87285903358602,1.06221880234628,1.04907669123795,0.779564159261755,0.9715739936971
HIRA,2.21599817604517,2.27056359354931,2.52231154014489,2.27553138425094,2.01163007639732,1.90991497274699,2.45949673494517,2.60071226780437,2.15281284255681,1.76870380654893
C22orf39,4.1817133703314,4.33980248734543,4.72255493815459,4.52194448157234,4.48537560671948,4.37091955356124,4.47319282010799,4.5938941594656,4.60977762210899,4.83168745010859
MRPL40,7.51890904761159,7.33115269281341,7.64382048470293,7.28746558103886,7.24064403961528,7.16059694837087,7.61891691347364,7.616613684228,7.4983482450724,7.31417819044476
CDC45,1.90029578281763,1.63243055840541,2.00856034829717,1.24939428056183,1.4188637671222,1.12600900731117,2.86589790577676,2.95292279533206,1.68326325462924,0
CLDN5,5.47331241566332,6.6662008141297,6.35484548210796,6.6601926771181,5.77566976907944,7.10998435143549,5.92338761207574,4.55736408687499,7.58440551197238,7.46158160539274
LINC00895,0.243833155326923,0.0862778803792492,0.58993609480049,0.0921279910127741,0.303598875502058,0.0999126565032869,0.369969595274664,0.0807827769058209,0.461710360408814,0
TBX1,0.38603548381773,0.238410842404657,0.506759180525914,0.605850701666889,0,0.042461468629944,0.354249389259672,0.761870209902797,0.878064143097187,0.610420804113152
GNB1L,2.69541048254628,2.47169410305659,2.88035335375594,2.32645962843674,2.58310215373346,2.49459072936251,3.12068155179951,3.0362142691655,2.62137762917049,2.27805626810543
TXNRD2,2.64946704205413,2.68920049950751,2.8783036316364,2.80235629260442,2.58556740195154,2.48036729949004,3.36496810646363,3.28515914655791,2.96828798394173,3.02704590605049
COMT,6.44061507869556,6.0125435372056,7.04006614622312,6.51017156547447,6.55371856373078,6.22980267517643,7.02560181706922,7.08705654365971,6.26901122152974,6.48671447066712
ARVCF,1.224699247706,1.16034015630181,1.60309341271168,1.39396469023178,2.04592540319057,1.34555328210539,1.5442266359738,1.21505276555853,1.32031473433577,1.7859623337108
TANGO2,3.29042737316303,3.27448175652751,3.26839382596926,3.16511482625462,3.18401255839704,3.32884804367111,3.19287702090912,3.23288821667416,3.37560701582529,3.43254744288672
DGCR8,2.71886229555091,2.70716555745914,2.84654752810741,2.71766347094201,2.36199301345085,2.3207185373178,2.58042494550028,2.67811284255273,2.78247461513825,2.81491136027667
TRMT2A,4.19717258879465,4.4012873263476,4.54427459049724,4.41356165408002,4.26530593252533,4.32623471578111,4.37586135168102,4.52553619026969,4.524673007732,4.64854270402851
RANBP1,6.3558421275395,6.2017567136419,6.66050108922365,6.15593190999676,6.22775526765248,6.18645357516353,7.27647265516756,7.32125305944807,6.42397537509853,6.11377442656882
ZDHHC8,3.12868233119354,3.05867885180199,2.72630729222648,2.42764141729856,2.99707433426077,2.59417339298692,3.37945028621223,3.22729762788793,2.78691506251864,2.74930541825075
CCDC188,1.27132375029914,1.17749999155334,0.70674336580164,0.558325131910136,1.65904328494231,1.01989978342545,1.10724424054055,0.820881356247751,1.48644289890218,2.00739744370862
LINC00896,0.434364227201164,0.12969818984482,1.05028567593418,0.635586084056316,0.619410916992891,0.219311089539969,1.05907852422484,1.15747305690915,0.821786584227871,0.716631556871677
RTN4R,1.4518954770464,1.15468887813073,1.28707131439457,0.9759132775051,1.56679949685815,0.982836212908458,1.90900167667568,2.3679213285347,1.57296424424454,0.9129529319418
DGCR6L,7.60044063166855,7.70991436483206,7.67492071433356,7.61517586970846,7.44870021725677,7.18358755558559,7.99731427676512,7.9528400067127,7.75347990735049,7.87205548611598
ZNF74,2.0307363216986,1.66846253450567,1.9888850365819,1.54439269680622,2.0667851043113,1.7430251151105,1.99083034288155,2.03273975219666,1.79466007018749,1.95228488005185
SCARF2,2.34844302322027,2.61829776949457,1.68359602521921,1.89522569762146,2.40424514393599,3.0058850461045,3.15757814672092,3.13522074514825,1.53674405706808,2.91983311711575
KLHL22,3.58005498599004,3.80134191865103,3.41053619809344,3.61984347612815,3.61298496618357,3.57663993176314,3.68272786127701,3.69498871584774,3.77004813178268,4.11476272734727
MED15,3.93230375754945,4.17216964388507,4.1929547742019,4.15587682299385,4.63881255296766,4.60280148956594,4.22751861085727,4.26121136558618,4.27730515867562,4.54930770447639
PI4KA,3.58249959511684,3.41741711713456,3.39965901829715,3.31363134332985,3.37075848290219,3.13757108987747,3.54961181280014,3.58204745349579,3.19743477035174,3.44088443614767
SERPIND1,0.176299891914892,0.38352364453636,0.353169394247179,0.0656391326090947,0.220747572089839,0.203964019237091,1.62901999036524,1.79905434875565,0.235726821749952,0
SNAP29,5.09605228503169,4.85603359693959,5.05158914441378,4.75460370064309,5.21423970425933,5.00363484535143,4.95337251049076,4.91703590988385,4.9718025249745,4.83082397534894
CRKL,3.96219336881023,3.74293985497747,4.20623733270333,3.88766127627802,4.32854254747968,3.9987823945069,4.11938645101152,4.12792911320591,4.03995527623756,4.311622005598
AIFM3,2.91319766611915,2.05152810402947,3.58351491783575,2.818441661289,1.70473160843439,0.903315556283288,1.77289010702819,2.32104532775793,2.75526212060431,2.14096234305515
LZTR1,2.92664721689653,2.82920209294582,2.94604924157752,2.86252787640068,2.75425847124008,2.83961984885833,2.99419515626065,2.94412207586086,3.06695994413095,2.92658533250822
THAP7,5.29141156753097,5.49448651512873,5.63436538349862,5.4767318882498,5.11660726587587,5.68244091267822,5.55368935953169,5.60620185717469,5.56448685821273,5.60562639376614
THAP7-AS1,2.63354956748942,2.8439750489998,2.27272573337422,2.36468806706522,2.24731029956855,2.42234449091636,2.39967105814932,2.28411016389634,2.32874340592599,2.67711584176893
P2RX6,0.11049096793523,0.0748881531127065,0.284956260242053,0.0799872024748515,0,0,0.239420883971188,0.200843832677415,0.076349371208199,0
SLC7A4,2.35658685044036,1.23808516328408,2.89011834241444,1.41914136921682,0.209761272039893,0.0675189973481639,3.62067179103847,3.67959997956788,1.17636586009944,1.26791221514314
LRRC74B,0,0,0,0,0,0,0.0176429639275102,0,0,0
HIC2,1.95930964156002,1.75057012798885,2.34480260249043,1.75770494218541,2.14944964146731,1.94443992506311,1.90062262700532,1.85839702880951,1.20506423175537,1.38815899466084
TMEM191C,3.12312877155053,2.56756088121872,2.59556426659153,2.19079007736015,2.62594287207713,2.14182671365917,2.91981678816526,3.21901664132348,2.56828479507317,2.85985816409167
UBE2L3,6.81376502077084,6.64043345786454,6.88782908393765,6.57314399255039,6.6919116645442,6.56866222101545,6.70599154634776,6.63670345515562,6.71317771657202,6.61758432213144
YDJC,6.16597285270557,6.08883295072312,6.78501554449293,6.18138419683903,6.25579481571024,5.92515146742154,6.69463811281705,6.8549483063541,6.28274474199932,6.02503790911019
SDF2L1,8.1529882920863,8.04400299382896,8.36338013405826,7.91805899381783,8.3460795331113,7.67057912254714,8.21578411249802,8.31619444380581,8.40251063090149,7.63239316780929
PPIL2,2.62949148434177,2.66358134668835,2.93912463298453,2.87689059710191,2.7028451601553,2.60970297440107,2.67123777508609,2.78827223196174,3.02832944985856,2.9984774376249
YPEL1,1.40165650735404,1.59735462710602,1.2473680924894,1.75498368487386,1.52802741158722,1.31008527461464,0.715969241186571,0.717645217412372,1.21351501252726,1.54409438188426
MAPK1,4.42550921017385,4.47729352917263,4.37492927664616,4.29317468235916,4.5175423503349,4.29827438144417,4.0835380278991,4.13127195443011,3.93757999950264,4.11296724396272
PPM1F,2.88337184919155,3.05477926906751,2.42780961993427,2.52637384091106,2.3409532535749,2.42621460068437,2.62051887590344,2.32984722225561,2.73791902920489,3.00793647041877
TOP3B,2.70928231876686,2.79544036447455,2.96285935038427,2.7701373531231,2.64529725016684,2.59875766589146,2.70488868462939,2.69649436177362,2.78470189875965,2.81327314353774
IGLV4-69,3.55961347506567,6.5937639922631,3.00316964789643,5.79075624711126,0,6.00710817047678,4.93990450161955,3.18590241738986,7.03525964027377,4.12659055524251
IGLV8-61,3.61886873555579,4.09449248434819,1.07706662037128,1.3586401135433,0,3.89662288351236,1.86474130731059,0,10.7440749755764,0
IGLV6-57,5.71866981452496,7.72148858220817,9.76252639624129,9.42716381930765,6.47540228699781,7.92731766597303,5.11674155997032,3.94692491417309,8.30037709227033,2.77902364956211
IGLV1-51,11.819487325873,12.0510713046362,6.13845529871597,12.0184544862511,3.15140193330561,11.2876682580069,8.01770164607312,4.29731172500577,12.4659143281108,3.01702023520954
IGLV1-47,3.84106612294891,10.0932681297005,9.15749449825749,9.77517744640022,0.957585466461986,5.84625060237819,5.06253467881251,3.75580416345968,12.2727917272909,6.77476767689519
IGLV7-46,4.248490307167,7.08970397475249,7.50328474008636,10.7701345535239,4.16431228808572,3.78720761240983,4.92115939944663,3.06113835208557,5.52055499447398,1.48138326857854
IGLV5-45,2.14296726392585,4.08825854915021,4.55157091988755,4.158502712164,0.975106485861376,3.01728765258928,2.97964164607799,0.560666337203325,6.35531314042042,0
IGLV1-44,10.1506125686576,11.1684747047175,11.2813636589639,8.74589750787064,4.122708739914,10.1560012462027,6.04749320597052,10.4209633300061,8.16279071281562,3.97954916679445
IGLV7-43,4.18780592844397,10.8120105747942,1.28214300214173,3.93539635987762,0,3.15824488186434,2.95372348697217,3.49631313172312,5.04764506036923,0
IGLV1-40,5.92170144902711,12.0665798964265,7.20699194574009,11.2882866602011,5.00395645908501,9.69833022467982,10.410122777709,7.51989267028706,9.4787707808953,9.06343875729403
ZNF280B,0.567955922511557,0.76793382293064,0.830704564406281,0.512807722581603,0.722236246394888,0.675156850500774,0.635512784907833,0.475635477596253,0.55092241374541,0.603751630435131
ZNF280A,0.0978331257545262,0,0.637944939302075,0.0707384811396208,0.777365786537729,0.348512396694654,0.290167913690365,0.524975263768449,0.132004505176568,0.401871868726
PRAME,0,0,0.975045373055671,0.0795987122045794,0.852735186941494,0.167833701899161,0,0,0.940566727413262,0.240360965008019
IGLV3-27,0.847632126969292,1.38160944077887,1.67517473387577,1.44253058054787,0,3.78306046672621,0.44643135702263,2.17025395588707,4.1191515555532,0
IGLV3-25,5.03251126147841,10.4630385329154,8.30852874166894,6.0578779911608,3.71236578811068,11.8969394342397,5.39908077339666,10.5654796184675,5.71294667720841,0
IGLV2-23,11.0031346753854,11.5824822163205,9.36900688556758,10.9637191256787,3.23290187351614,6.47448936481482,5.11988209900244,5.08175329061262,10.7190606558143,6.15173417919321
IGLV3-21,4.7024129046018,11.7587477677356,8.04434586556447,9.28067317925187,11.0345879423983,10.6085776493738,8.24511160873506,3.85481686791477,7.54939143371251,5.40126974144747
IGLV3-19,6.1890149232109,10.5564791654134,5.1542033504482,10.2640159342979,2.01830119854125,7.24807016473784,9.67546750268279,5.18032035236192,5.83868803632871,3.3435451123009
IGLV2-14,11.5032349793356,10.8126595779242,8.0634866395591,10.5696290313807,11.2576142096421,9.97034911249871,8.96905285401625,7.77702179900035,9.26528982967228,7.31203449891281
IGLV2-11,9.74070773461575,10.7531103472798,5.60824902290631,8.66557401815189,3.26706920778925,5.64411723291662,9.62615479571849,4.53326704718579,7.01253920773024,5.00221767544992
IGLV3-10,3.68214574064985,5.61663379914918,9.47824733839256,4.87076371204974,1.00267359956439,3.94887141033918,3.59639524261083,4.1722639619635,4.35020042965902,0
IGLV3-9,0.408091063426992,6.02502100825512,1.2601713365866,3.81892567438775,0,2.10777516821844,3.1228653884928,1.94975721673067,1.6925270472714,0
IGLV2-8,6.34799609341182,8.3586091494164,9.64559494362283,7.68674270516886,5.13399440545525,4.8989756341322,8.71708446114838,4.65839661294864,7.82726943975646,11.145803902098
IGLV3-1,6.9057502815124,8.09400407350605,10.0196912869898,9.51129897208994,1.95979947809437,9.72150827812041,8.85875785991137,6.16168186037101,8.58369851538725,13.0767578884377
IGLL5,1.9312792790123,2.18305094545136,1.70689296367138,1.70366358683131,0.653235968268161,1.41450617389255,3.00819421685892,0.937583061599871,1.79047194054552,0
IGLC2,8.02066584938324,9.42254518137575,8.68197978338177,8.6424324282926,6.92287042536818,8.67257748637554,7.88250458754449,6.90897449170272,9.9718558775927,8.67495889310485
IGLC3,6.24231034768943,9.20226141680715,6.56796414246872,6.23458617221893,4.54889871434081,6.9480006914209,7.62141532864765,4.08040210510933,6.62943312240363,5.20332897256083
IGLC7,2.83826621308811,2.79656430210193,1.17002656143066,0.574877125978754,1.45357200167697,2.06839650996505,0.550950427404268,1.19073424767572,2.50256398560336,0
RSPH14,0.718973428251504,0.332798826793245,0.930449086287965,0.300235860341766,2.0999355458149,0.38061338777168,1.5671846145227,1.27164472648969,0.527157071512047,0
GNAZ,0.762818409071818,0.844516093604319,0.535866061137434,0.49671678685587,0.70101375701414,0.712369523707988,0.604615356064016,0.572556631321961,0.223938511226528,1.42698110942325
RAB36,1.19448714062196,0.853058221621905,1.36249555230291,0.881821509883744,1.80502392334809,1.37450913610645,1.48767232964554,1.75090774601375,0.722756487670039,1.10718325507941
BCR,2.38897102671655,2.58032131472853,2.22659255284532,2.1480608317391,2.49527649071301,2.48193872503839,2.38990261415693,2.36774769360729,2.47918434454114,2.75545952382164
PCAT14,0,0,0,0,0.392089356566889,0.309209478535298,0,0.027433272387385,0,0
IGLL1,0.588324505300885,0.292413171244929,0,0,0,0.335072557189629,0,0,0.297705850035407,0
DRICH1,0,0,0.0983837902812275,0.221339517123208,0,0,0.657697399747235,0.366967756071271,0,0
RGL4,2.8985755425117,3.51079727495955,2.88978548718436,3.52461708741167,2.11571986700902,2.52487338755917,3.19808444207259,2.54568475014884,4.4155576310604,3.15416878507699
